id,text,label
287,第 36 條,
288,雇主不得因受僱者提出本法之申訴或協助他人申訴，而予以解僱、調職或其他不利之處分。,
289,第 37 條,
290,1   受僱者或求職者因雇主違反本法之規定，或遭受性騷擾，而向地方主管機關提起申訴，或向法院,
291,提出訴訟時，主管機關應提供必要之法律諮詢或扶助；其諮詢或扶助業務，得委託民間團體辦,
292,理。,
293,2   前項法律扶助辦法，由中央主管機關定之。,
294,3   地方主管機關提供第一項之法律諮詢或扶助，中央主管機關得視其實際財務狀況，予以補助。,
295,4   受僱者或求職者為第一項訴訟而聲請保全處分時，法院得減少或免除供擔保之金額。,
296,第 六 章 罰則,
297,第 38 條,
298,1   雇主違反第二十一條、第二十七條第四項或第三十六條規定者，處新臺幣二萬元以上三十萬元以,
299,下罰鍰。,
300,2   有前項規定行為之一者，應公布其姓名或名稱、負責人姓名，並限期令其改善；屆期未改善者，,
301,應按次處罰。,
302,第 38-1 條,
303,1   雇主違反第七條至第十條、第十一條第一項、第二項規定者，處新臺幣三十萬元以上一百五十萬,
304,元以下罰鍰。,
305,2   雇主違反第十三條第二項規定或地方主管機關依第三十二條之二第三項限期為必要處置之命令，,
306,處新臺幣二萬元以上一百萬元以下罰鍰。,
307,3   雇主違反第十三條第一項第二款規定，處新臺幣二萬元以上三十萬元以下罰鍰。,
308,4   雇主違反第十三條第一項第一款規定，經限期改善，屆期未改善者，處新臺幣一萬元以上十萬元,
309,以下罰鍰。,
310,5   雇主違反第三十二條之二第五項規定，處新臺幣一萬元以上五萬元以下罰鍰。,
311,6   有前條或前五項規定行為之一者，應公布其名稱、負責人姓名、處分期日、違反條文及罰鍰金,
312,額，並限期令其改善；屆期未改善者，應按次處罰。,
313,第 38-2 條,
314,1   最高負責人或僱用人經地方主管機關認定有性騷擾者，處新臺幣一萬元以上一百萬元以下罰鍰。,
315,2   被申訴人違反第三十二條之二第二項規定，無正當理由而規避、妨礙、拒絕調查或提供資料者，,
316,處新臺幣一萬元以上五萬元以下罰鍰，並得按次處罰。,
317,3   第一項裁處權時效，自地方主管機關收受申訴人依第三十二條之一第一項但書規定提起申訴之日,
318,起算。,
319,第 38-3 條,
320,1   第十二條第八項第一款之最高負責人經依第三十二條之三第一項規定認定有性騷擾者，由地方主,
321,管機關依前條第一項規定處罰。,
322,2   前項裁處權時效，自第三十二條之三第一項所定受理申訴機關收受申訴人依該項規定提起申訴之,
323,日起算，因三年期間之經過而消滅；自該行為終了時起，逾十年者，亦同。,
324,第 七 章 附則,
325,第 38-4 條,
326,性騷擾防治法第十條、第二十五條及第二十六條規定，於本法所定性騷擾事件，適用之。,
327,第 39 條,
328,本法施行細則，由中央主管機關定之。,
329,第 39-1 條,
330,本法中華民國一百十二年七月三十一日修正之本條文施行前，已受理之性騷擾申訴案件尚未終結,
331,者，及修正施行前已發生性騷擾事件而於修正施行後受理申訴者，均依修正施行後之規定終結,
332,之。但已進行之程序，其效力不受影響。,
333,第 40 條,
334,1   本法自中華民國九十一年三月八日施行。,
335,2   本法修正條文，除中華民國九十七年一月十六日修正公布之第十六條及一百十一年一月十二日修,
336,正公布之條文施行日期由行政院定之；一百十二年七月三十一日修正之第五條第二項至第四項、,
337,第十二條第三項、第五項至第八項、第十三條、第十三條之一、第三十二條之一至第三十二條之,
338,三、第三十四條、第三十八條之一至第三十八條之三自一百十三年三月八日施行外，自公布日施,
339,行。,
1,法規名稱：勞動契約法,契約與聘僱關係
2,公布日期：民國 25 年 12 月 25 日,
3,生效狀態：※本法規部分或全部條文尚未生效,
4,施行日期以命令定之。,
5,第 一 章 總則,
6,第 1 條,
7,稱勞動契約者，謂當事人之一方，對於他方在從屬關係提供其職業上之勞動力，而他方給付報酬,
8,之契約。,
9,第 2 條,
10,勞動契約適用本法。但其他關於勞動之法律另有規定者，依其規定。,
11,第 3 條,
12,法定代理人允許未成年人為他人勞動時，其未成年人關於該種勞動契約之成立、變更、消滅及其,
13,履行，視為有行為能力。,
14,第 4 條,
15,勞動契約之條件，依當事人雙方之合意定之。但違反法令團體協約或服務規則，於勞方有不利,
16,者，其不利之部分無效。,
17,第 5 條,
18,當事人之一方，乘他方急迫輕率或無經驗，為自己或他人訂立之勞動契約，其報酬過少，與勞動,
19,之比例有失平衡，或勞動條件顯與關於該種勞動之地方習慣或從來慣例較為不利者，其契約為無,
20,效。,
21,第 6 條,
22,勞動契約以有永續性之勞動關係為目的者，得約定一個月以內為試驗期間，於該期間內當事人之,
23,一方，得隨時解約。,
24,第 7 條,
25,1   勞動者有發明時，其發明權屬於勞動者。,
26,2   前項發明，因經營上之共同經驗而獲得者，其發明權屬於僱方。但其發明如有重大之經濟價值,
27,時，勞動者得請求相當報酬。,
28,3   勞動者受僱方之委託或以僱方之費用而發明者，其發明權屬於雙方共有。,
29,第 二 章 勞動者之義務,
30,第 8 條,
31,1   勞動者於勞動契約期滿前，未經雇方同意，不得與第三人訂立勞動契約。但無損於原約之履行,
32,者，不在此限。,
33,2   勞動者違反前項規定時，其後約無效，後約他方當事人不知情者，對於勞動者得請求賠償其因不,
34,履行所生之損害。,
35,第 9 條,
36,勞動之給付地，依契約之所定，勞動者無移地勞動之義務。但於一地方同時有數營業所，並於勞,
37,動者無特別困難時，雇方得指定或轉移之。,
38,第 10 條,
39,勞動者應依僱方或其代理人之指示，為勞動之給付。但指示有違法、不道德或過於有害健康者，,職場安全與性別平等
40,不在此限。,
41,第 11 條,
42,勞動者於其約定之勞動給付外，無給付其他附帶勞動之義務。但有緊急情形或其職業上有特別習,
43,慣時，不得拒絕其所能給付之勞動。,
44,第 12 條,
45,勞動者於勞動時間外，無勞動之義務，但法定或團體協約有特別規定者，不在此限。,
46,第 13 條,
47,1   勞動者對於所承受之勞動，應注意行之，如所需材料由雇方供給者，應注意使用其材料，並報告,
48,消費數量，如有剩餘，應返還之。,
49,2   前項應注意之程度，依勞動契約之性質定之。,
50,第 14 條,
51,1   勞動契約，得約定勞動者於勞動關係終止後，不得與雇方競爭營業。但以勞動者因勞動關係得知,
52,雇方技術上秘密而對於雇方有損害時為限。,
53,2   前項約定，應以書面為之，對於營業之種類地域及時期，應加以限制。,
54,第 15 條,
55,雇方對勞動者，如無正當理由而解約時，其禁止競爭營業之約定失其效力。,
56,第 三 章 雇方之義務,
57,第 16 條,
58,1   勞動報酬額依勞動契約或團體協約定之。,
59,2   前項報酬額，不得少於當地主管官署所宣告之最低工資。但法律另有規定者，不在此限。,
60,第 17 條,
61,勞動報酬額，得按時或按件計之。,
62,第 18 條,
63,勞動報酬額，以度量衡或其他方法檢驗生產品之質量而定者，雇方應許勞方參加檢驗，或由勞方,
64,選出代表一人至三人參加之。,
65,第 19 條,
66,件工勞動者，如勞動之成績減少時，其減少部分不得請求報酬。但其減少係由雇方不指示或指示,
67,錯誤者，應給與當地普通工資之報酬。雇方及勞動者均無過失時，應給與當地普通工資半數之報,
68,酬。,
69,第 20 條,
70,1   勞動報酬如約定以營業盈餘之全部或一部為比例而增減，或以其盈餘為決定報酬額之標準時，其,
71,盈餘額應按其年度之資產負債表定之。但當事人另有約定者，依其約定。,
72,2   依前項所定之勞動報酬，雇方對於勞方有說明其營業盈虧之義務，必要時得由雙方選定公正人檢,
73,閱帳簿，或由當事人之一方請求官署檢閱之。,
74,第 21 條,
75,1   年節獎金或特別給與，以勞動契約有特別約定或習慣上可視為雙方默認者為限，勞動者有請求,
76,權。,
77,2   前項年節獎金，於年節之前一日給付之，特別給與，於營業年度終了後一個月內給付之。,
78,第 22 條,
79,1   勞動者因自己之過失，在普通條件之下，不能達於標準生產額時，僅得請求與其工作相當之報,
80,酬。,
81,2   前項標準生產額，由雇方或雇方團體與勞方團體共同協定之。,
82,第 23 條,
83,1   勞動報酬之給付，除當事人有特別約定外，應於其工作場所內行之。,
84,2   前項給付，不得在休假日或在娛樂場、旅館、酒店或其他販賣貨物之處所行之。,
85,第 24 條,
86,雇方不得強制勞動者向其指定商店或其他處所購買物品。,
87,第 25 條,
88,勞動報酬之給付，除當事人有特別約定或地方有特別習慣外，於工作完畢時為之。,
89,第 26 條,
90,1   勞動報酬以期間定者，於期滿時給付之。但期間在一個月以上者，勞動者於每月末得請求與其勞,
91,動期間相當部分之報酬。,
92,2   件工勞動者繼續勞動在半個月以上時，每半個月得請求與其勞動相當部分之報酬。,
